time,open,high,low,price,vwap,volume,currency,log_return
2023-08-03,29152.3,29395.8,28960.0,29187.2,29174.3,1921.07280717,Bitcoin,0.0011964450899723876
2023-08-04,29187.2,29305.2,28800.0,29072.9,29122.3,1209.79542053,Bitcoin,-0.003923788206609538
2023-08-05,29073.0,29099.9,28955.7,29047.1,29024.8,412.22039116,Bitcoin,-0.0008878183652676814
2023-08-06,29047.2,29153.8,28952.1,29036.9,29035.6,447.68761327,Bitcoin,-0.0003512154846376968
2023-08-07,29037.0,29225.0,28628.9,29179.0,28991.6,2071.04252330,Bitcoin,0.004881837512242535
2023-08-08,29179.0,30190.0,29113.7,29766.6,29676.9,3409.68303902,Bitcoin,0.019937687110748326
2023-08-09,29766.6,30099.2,29372.8,29570.8,29736.5,2410.68808924,Bitcoin,-0.006599571624682628
2023-08-10,29570.9,29694.4,29329.0,29429.0,29491.1,1482.92884713,Bitcoin,-0.004806805210472742
2023-08-11,29429.0,29534.0,29208.1,29399.0,29382.5,1031.82840015,Bitcoin,-0.0010199225743049818
2023-08-12,29399.0,29455.6,29353.9,29412.4,29406.9,389.62535967,Bitcoin,0.0004556939719810809
2023-08-13,29412.5,29440.1,29260.0,29285.1,29361.3,490.06627965,Bitcoin,-0.004337499879351491
2023-08-14,29285.1,29657.8,29100.0,29418.4,29393.6,1250.38327077,Bitcoin,0.004541474668774915
2023-08-15,29418.5,29450.0,29075.0,29165.4,29255.8,1194.06219207,Bitcoin,-0.00863725374113957
2023-08-16,29165.4,29219.9,28695.3,28698.5,29031.7,1475.96683852,Bitcoin,-0.016138218589622482
2023-08-17,28699.3,28748.0,24800.0,26636.6,27291.7,5962.14893579,Bitcoin,-0.07455864669189839
2023-08-18,26633.1,26820.0,25607.1,26046.6,26260.9,3116.95003319,Bitcoin,-0.02239896845249712
2023-08-19,26046.5,26250.0,25800.1,26083.2,26020.5,950.11556572,Bitcoin,0.001404187471036441
2023-08-20,26083.2,26275.3,25995.7,26188.5,26125.0,583.23160868,Bitcoin,0.004028954192800291
2023-08-21,26188.5,26225.0,25807.3,26123.4,26039.5,1245.46717715,Bitcoin,-0.0024889187204567443
2023-08-22,26123.4,26123.4,25359.9,26040.4,25870.8,1646.32911210,Bitcoin,-0.003182286184852033
