time,open,high,low,price,vwap,volume,currency,log_return
2023-08-21,0.53847,0.53961,0.50267,0.52457,0.52009,13167009.34668452,Ripple,-0.02611576240507717
2023-08-22,0.52429,0.52506,0.50302,0.52064,0.51382,11908371.85686838,Ripple,-0.0075200553391397565
2023-08-23,0.52074,0.53646,0.51572,0.53021,0.52440,11886721.09585224,Ripple,0.018214330453631952
2023-08-24,0.53032,0.53179,0.51111,0.51849,0.52079,9027493.98631526,Ripple,-0.022352413403793653
2023-08-25,0.51844,0.53167,0.50764,0.52537,0.51744,12673914.56533336,Ripple,0.013182035187824312
2023-08-26,0.52547,0.52770,0.51792,0.52329,0.52367,3901570.47754870,Ripple,-0.003966972570182236
2023-08-27,0.52295,0.52996,0.51307,0.52343,0.52497,6133866.50280546,Ripple,0.0002675022944717228
2023-08-28,0.52333,0.52455,0.51009,0.52286,0.51863,7126165.84322309,Ripple,-0.0010895641865822973
2023-08-29,0.52274,0.54902,0.51293,0.54011,0.53507,13585370.77276693,Ripple,0.03245908071119873
2023-08-30,0.53973,0.54029,0.52137,0.52843,0.52863,8435812.37737782,Ripple,-0.02186247631039468
2023-08-31,0.52844,0.52844,0.49450,0.51091,0.51307,17282141.31049502,Ripple,-0.033716896759633026
2023-09-01,0.51091,0.51153,0.48637,0.49809,0.50031,14303827.96781220,Ripple,-0.025412665859409076
2023-09-02,0.49792,0.50244,0.49440,0.49883,0.49731,4667053.56444790,Ripple,0.001484572755909514
2023-09-03,0.49890,0.51055,0.49753,0.50453,0.50356,5947671.55952269,Ripple,0.01136194649863766
2023-09-04,0.50459,0.51266,0.49653,0.50854,0.50504,3522209.01543170,Ripple,0.007916572286042376
2023-09-05,0.50852,0.50852,0.49881,0.50527,0.50270,4516922.88565640,Ripple,-0.00645093526392778
2023-09-06,0.50546,0.50554,0.49047,0.50335,0.50002,7689226.13920296,Ripple,-0.0038071866890340136
2023-09-07,0.50273,0.50635,0.49631,0.505,0.50139,4672201.83042445,Ripple,0.0032726760999276776
2023-09-08,0.50493,0.50728,0.49410,0.50496,0.50199,7137126.55700855,Ripple,-7.921105790520564e-05
